[Header]
TITLE,default name
FILEOPENTIME,1638087559.00,11/28/2021,10:19 AM
BYAPP,Resistivity,2.0,1.0
INFO,BRT Module,BRT_MODULE_NAME
INFO,3101-225 D0,BRT_HW_VERSION
INFO,BRT Module 01.03.04,BRT_SOFTWARE_VERSION
INFO,BRT282,BRT_SERIAL_NUMBER
INFO,,Sample1 Name
INFO,1,Sample1 Cross Section
INFO,1,Sample1 Length
INFO,Ohm-m,Sample1 Units
INFO,,Sample2 Name
INFO,1,Sample2 Cross Section
INFO,1,Sample2 Length
INFO,Ohm-m,Sample2 Units
INFO,,Sample3 Name
INFO,1,Sample3 Cross Section
INFO,1,Sample3 Length
INFO,Ohm,Sample3 Units
INFO,,Sample4 Name
INFO,1,Sample4 Cross Section
INFO,1,Sample4 Length
INFO,Ohm-m,Sample4 Units
FIELDGROUP,Resistivity,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
STARTUPGROUP,Resistivity
STARTUPAXIS,X,2,LINEAR,AUTO
STARTUPAXIS,Y1,7,LINEAR,AUTO
STARTUPAXIS,Y2,9,LINEAR,AUTO
STARTUPAXIS,Y3,11,LINEAR,AUTO
PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES,ALL_LINES
DATATYPE,TIME,2
DATATYPE,COMMENT,1
[Data]
Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (degrees),Bridge 1 Resistivity (Ohm-m),Bridge 1 Excitation (uA),Bridge 2 Resistivity (Ohm-m),Bridge 2 Excitation (uA),Bridge 3 Resistivity (Ohm),Bridge 3 Excitation (uA),Bridge 4 Resistivity (Ohm-m),Bridge 4 Excitation (uA),Bridge 1 Std. Dev. (Ohm-m),Bridge 2 Std. Dev. (Ohm-m),Bridge 3 Std. Dev. (Ohm),Bridge 4 Std. Dev. (Ohm-m),Number of Readings,Bridge 1 Resistance (Ohms),Bridge 2 Resistance (Ohms),Bridge 3 Resistance (Ohms),Bridge 4 Resistance (Ohms)
,28768549.641,,273.105578613281,-1.#QNAN,2.60480037539423e-009,,,,,78212.2775,9.99890232086182,,,,,6.75659627388769,,25,,,78212.2775,
,28768636.625,,272.602991943359,-1.#QNAN,2.60480037539423e-009,,,,,78275.1521875,9.99890232086182,,,,,7.89240291696458,,25,,,78275.1521875,
,28768721.125,,272.106606445312,-1.#QNAN,2.60480037539423e-009,,,,,78313.8640625,9.99890232086182,,,,,33.7310719571408,,25,,,78313.8640625,
,28768807.203,,271.604677734375,-1.#QNAN,2.60480037539423e-009,,,,,78370.5525,9.99890232086182,,,,,35.9492851106661,,25,,,78370.5525,
,28768893.594,,271.105336914062,-1.#QNAN,2.60480037539423e-009,,,,,78445.8153125,9.99890232086182,,,,,29.8101367453606,,25,,,78445.8153125,
,28768979.859,,270.603944091797,-1.#QNAN,2.60480037539423e-009,,,,,78475.570625,9.99890232086182,,,,,28.0443087028007,,25,,,78475.570625,
,28769065.141,,270.104497070313,-1.#QNAN,2.60480037539423e-009,,,,,78552.3409375,9.99890232086182,,,,,15.5610516038839,,25,,,78552.3409375,
,28769151.922,,269.603503417969,-1.#QNAN,2.60480037539423e-009,,,,,78610.30625,9.99890232086182,,,,,35.0489494672382,,25,,,78610.30625,
,28769237.844,,269.104033203125,-1.#QNAN,2.60480037539423e-009,,,,,78688.276875,9.99890232086182,,,,,36.3038274418104,,25,,,78688.276875,
,28769323.156,,268.604733886719,-1.#QNAN,2.60480037539423e-009,,,,,78763.425625,9.99890232086182,,,,,25.1625986748252,,25,,,78763.425625,
,28769410.297,,268.101959228516,-1.#QNAN,2.60480037539423e-009,,,,,78825.6171875,9.99890232086182,,,,,17.8827333861035,,25,,,78825.6171875,
,28769495.172,,267.604426269531,-1.#QNAN,2.60480037539423e-009,,,,,78891.7675,9.99890232086182,,,,,31.8904255211744,,25,,,78891.7675,
,28769581.187,,267.103803710937,-1.#QNAN,2.60480037539423e-009,,,,,78965.585,9.99890232086182,,,,,20.3098699187448,,25,,,78965.585,
,28769667.578,,266.603941650391,-1.#QNAN,2.60480037539423e-009,,,,,79033.163125,9.99890232086182,,,,,22.0972489927545,,25,,,79033.163125,
,28769753.344,,266.104516601563,-1.#QNAN,2.60480037539423e-009,,,,,79074.7878125,9.99890232086182,,,,,24.3761220429223,,25,,,79074.7878125,
,28769839.094,,265.604959716797,-1.#QNAN,2.60480037539423e-009,,,,,79135.9775,9.99890232086182,,,,,23.1747494211816,,25,,,79135.9775,
,28769925.781,,265.102912597656,-1.#QNAN,2.60480037539423e-009,,,,,79212.1503125,9.99890232086182,,,,,26.4768520957348,,25,,,79212.1503125,
,28770011.531,,264.603469238281,-1.#QNAN,2.60480037539423e-009,,,,,79270.956875,9.99890232086182,,,,,31.1644543986281,,25,,,79270.956875,
,28770097,,264.106557617187,-1.#QNAN,2.60480037539423e-009,,,,,79273.133125,9.99890232086182,,,,,30.1905376414504,,25,,,79273.133125,
,28770183.156,,263.603957519531,-1.#QNAN,2.60480037539423e-009,,,,,79565.9915625,9.99890232086182,,,,,13.5226580187465,,25,,,79565.9915625,
,28770269.531,,263.104493408203,-1.#QNAN,2.60480037539423e-009,,,,,79722.6053125,9.99890232086182,,,,,6.74129687954507,,25,,,79722.6053125,
,28770356.078,,262.604207763672,-1.#QNAN,2.60480037539423e-009,,,,,79835.801875,9.99890232086182,,,,,2.89627381046207,,25,,,79835.801875,
,28770441.641,,262.105502929687,-1.#QNAN,2.60480037539423e-009,,,,,79939.3603125,9.99890232086182,,,,,2.57815662711425,,25,,,79939.3603125,
,28770527.391,,261.604727783203,-1.#QNAN,2.60480037539423e-009,,,,,80033.363125,9.99890232086182,,,,,4.84776297427972,,25,,,80033.363125,
,28770612.906,,261.1055859375,-1.#QNAN,2.60480037539423e-009,,,,,80125.674375,9.99890232086182,,,,,1.79437798861551,,25,,,80125.674375,
,28770700.266,,260.602220458984,-1.#QNAN,2.60480037539423e-009,,,,,80208.8634375,9.99890232086182,,,,,1.37855763121392,,25,,,80208.8634375,
,28770784.984,,260.103725585938,-1.#QNAN,2.60480037539423e-009,,,,,80286.146875,9.99890232086182,,,,,3.20133244668593,,25,,,80286.146875,
,28770871.531,,259.603994140625,-1.#QNAN,2.60480037539423e-009,,,,,80360.719375,9.99890232086182,,,,,2.55075414389072,,25,,,80360.719375,
,28770956.906,,259.104080810547,-1.#QNAN,2.60480037539423e-009,,,,,80434.5109375,9.99890232086182,,,,,2.19607237564916,,25,,,80434.5109375,
,28771041.875,,258.603826904297,-1.#QNAN,2.60480037539423e-009,,,,,80504.19,9.99890232086182,,,,,2.12839752558504,,25,,,80504.19,
,28771127.469,,258.103718261719,-1.#QNAN,2.60480037539423e-009,,,,,80574.5659375,9.99890232086182,,,,,1.20414353890742,,25,,,80574.5659375,
,28771213.344,,257.6038671875,-1.#QNAN,2.60480037539423e-009,,,,,80641.63,9.99890232086182,,,,,1.74772550729585,,25,,,80641.63,
,28771299.687,,257.103708496094,-1.#QNAN,2.60480037539423e-009,,,,,80708.94625,9.99890232086182,,,,,1.0143589050934,,25,,,80708.94625,
,28771385.187,,256.603843994141,-1.#QNAN,2.60480037539423e-009,,,,,80773.6696875,9.99890232086182,,,,,0.931769596025823,,25,,,80773.6696875,
,28771471.547,,256.102718505859,-1.#QNAN,2.60480037539423e-009,,,,,80837.249375,9.99890232086182,,,,,1.29899662617046,,25,,,80837.249375,
,28771557.016,,255.603460083008,-1.#QNAN,2.60480037539423e-009,,,,,80900.81125,9.99890232086182,,,,,0.867565175886873,,25,,,80900.81125,
,28771644.047,,255.102612915039,-1.#QNAN,2.60480037539423e-009,,,,,80963.270625,9.99890232086182,,,,,1.14425958006576,,25,,,80963.270625,
,28771729.109,,254.602420654297,-1.#QNAN,2.60480037539423e-009,,,,,81025.8,9.99890232086182,,,,,0.840595707152553,,25,,,81025.8,
,28771815.719,,254.10295715332,-1.#QNAN,2.60480037539423e-009,,,,,81087.0134375,9.99890232086182,,,,,1.04910041783737,,25,,,81087.0134375,
,28771901,,253.604001464844,-1.#QNAN,2.60480037539423e-009,,,,,81147.7353125,9.99890232086182,,,,,0.665968370299414,,25,,,81147.7353125,
,28771986.187,,253.102108154297,-1.#QNAN,2.60480037539423e-009,,,,,81208.2196875,9.99890232086182,,,,,0.760796090837418,,25,,,81208.2196875,
,28772071.781,,252.602891235352,-1.#QNAN,2.60480037539423e-009,,,,,81268.821875,9.99890232086182,,,,,0.922365219897711,,25,,,81268.821875,
,28772157.187,,252.10338684082,-1.#QNAN,2.60480037539423e-009,,,,,81328.079375,9.99890232086182,,,,,0.894404373166443,,25,,,81328.079375,
,28772242.828,,251.604978637695,-1.#QNAN,2.60480037539423e-009,,,,,81386.76625,9.99890232086182,,,,,0.835857066625411,,25,,,81386.76625,
,28772329.234,,251.103237915039,-1.#QNAN,2.60480037539423e-009,,,,,81445.9075,9.99890232086182,,,,,0.733466052558909,,25,,,81445.9075,
,28772414.812,,250.604586791992,-1.#QNAN,2.60480037539423e-009,,,,,81504.275,9.99890232086182,,,,,0.731187110217984,,25,,,81504.275,
,28772499.844,,250.102532958984,-1.#QNAN,2.60480037539423e-009,,,,,81563.32625,9.99890232086182,,,,,0.666498719359396,,25,,,81563.32625,
,28772585.312,,249.603414916992,-1.#QNAN,2.60480037539423e-009,,,,,81621.595625,9.99890232086182,,,,,0.686744274580745,,25,,,81621.595625,
,28772670.797,,249.10414855957,-1.#QNAN,2.60480037539423e-009,,,,,81679.381875,9.99890232086182,,,,,0.691391766929877,,25,,,81679.381875,
,28772757.766,,248.602634887695,-1.#QNAN,2.60480037539423e-009,,,,,81737.9584375,9.99890232086182,,,,,0.705197141963298,,25,,,81737.9584375,
,28772843.266,,248.10251953125,-1.#QNAN,2.60480037539423e-009,,,,,81795.608125,9.99890232086182,,,,,0.77404699489448,,25,,,81795.608125,
,28772928.078,,247.601333007813,-1.#QNAN,2.60480037539423e-009,,,,,81853.1671875,9.99890232086182,,,,,0.64799098072133,,25,,,81853.1671875,
,28773013.844,,247.101633911133,-1.#QNAN,2.60480037539423e-009,,,,,81911.4778125,9.99890232086182,,,,,0.612088154496157,,25,,,81911.4778125,
,28773099.234,,246.601682739258,-1.#QNAN,2.60480037539423e-009,,,,,81969.2578125,9.99890232086182,,,,,0.732607398378348,,25,,,81969.2578125,
,28773184.812,,246.104351806641,-1.#QNAN,2.60480037539423e-009,,,,,82027.17125,9.99890232086182,,,,,0.670535859994508,,25,,,82027.17125,
,28773269.844,,245.601413574219,-1.#QNAN,2.60480037539423e-009,,,,,82084.2784375,9.99890232086182,,,,,0.661639651780781,,25,,,82084.2784375,
,28773355.078,,245.103026123047,-1.#QNAN,2.60480037539423e-009,,,,,82141.799375,9.99890232086182,,,,,0.696908554843085,,25,,,82141.799375,
,28773440.984,,244.602304077148,-1.#QNAN,2.60480037539423e-009,,,,,82199.171875,9.99890232086182,,,,,0.611307064583318,,25,,,82199.171875,
,28773525.703,,244.101205444336,-1.#QNAN,2.60480037539423e-009,,,,,82257.0409375,9.99890232086182,,,,,0.837969725105192,,25,,,82257.0409375,
,28773611.797,,243.601588134766,-1.#QNAN,2.60480037539423e-009,,,,,82313.11875,9.99890232086182,,,,,0.629732903672868,,25,,,82313.11875,
,28773696.875,,243.102437133789,-1.#QNAN,2.60480037539423e-009,,,,,82370.11625,9.99890232086182,,,,,0.643033593802679,,25,,,82370.11625,
,28773784.031,,242.600201416016,-1.#QNAN,2.60480037539423e-009,,,,,82427.9290625,9.99890232086182,,,,,0.588355200832109,,25,,,82427.9290625,
,28773869.266,,242.101842651367,-1.#QNAN,2.60480037539423e-009,,,,,82484.75125,9.99890232086182,,,,,0.615349846554613,,25,,,82484.75125,
,28773955.109,,241.602861328125,-1.#QNAN,2.60480037539423e-009,,,,,82541.434375,9.99890232086182,,,,,0.593791759427876,,25,,,82541.434375,
,28774041.687,,241.101189575195,-1.#QNAN,2.60480037539423e-009,,,,,82599.8103125,9.99890232086182,,,,,0.674986973389565,,25,,,82599.8103125,
,28774126.984,,240.601208496094,-1.#QNAN,2.60480037539423e-009,,,,,82655.6315625,9.99890232086182,,,,,0.66799302084926,,25,,,82655.6315625,
,28774213.609,,240.101495361328,-1.#QNAN,2.60480037539423e-009,,,,,82713.3046875,9.99890232086182,,,,,0.619727978252401,,25,,,82713.3046875,
,28774300.016,,239.599768676758,-1.#QNAN,2.60480037539423e-009,,,,,82770.1071875,9.99890232086182,,,,,0.566795057823586,,25,,,82770.1071875,
,28774385.437,,239.100100708008,-1.#QNAN,2.60480037539423e-009,,,,,82827.815625,9.99890232086182,,,,,0.701967091280789,,25,,,82827.815625,
,28774471.453,,238.601015625,-1.#QNAN,2.60480037539423e-009,,,,,82884.6284375,9.99890232086182,,,,,0.567620600182863,,25,,,82884.6284375,
,28774557.609,,238.100321655273,-1.#QNAN,2.60480037539423e-009,,,,,82941.5521875,9.99890232086182,,,,,0.712591573619459,,25,,,82941.5521875,
,28774643.625,,237.60037902832,-1.#QNAN,2.60480037539423e-009,,,,,82998.9634375,9.99890232086182,,,,,0.658847572585167,,25,,,82998.9634375,
,28774729.047,,237.101259765625,-1.#QNAN,2.60480037539423e-009,,,,,83056.1409375,9.99890232086182,,,,,0.651225885395071,,25,,,83056.1409375,
,28774814.625,,236.602147827148,-1.#QNAN,2.60480037539423e-009,,,,,83112.9253125,9.99890232086182,,,,,0.686107265171627,,25,,,83112.9253125,
,28774901.625,,236.100994873047,-1.#QNAN,2.60480037539423e-009,,,,,83169.5628125,9.99890232086182,,,,,0.573864055259133,,25,,,83169.5628125,
,28774987.828,,235.599092407227,-1.#QNAN,2.60480037539423e-009,,,,,83226.625625,9.99890232086182,,,,,0.65783644970134,,25,,,83226.625625,
,28775073.719,,235.099719238281,-1.#QNAN,2.60480037539423e-009,,,,,83284.1496875,9.99890232086182,,,,,0.574662847773231,,25,,,83284.1496875,
,28775159.531,,234.600516357422,-1.#QNAN,2.60480037539423e-009,,,,,83340.468125,9.99890232086182,,,,,0.582273701599358,,25,,,83340.468125,
,28775245.156,,234.099684448242,-1.#QNAN,2.60480037539423e-009,,,,,83397.9246875,9.99890232086182,,,,,0.605520726095685,,25,,,83397.9246875,
,28775331.375,,233.601033325195,-1.#QNAN,2.60480037539423e-009,,,,,83454.6478125,9.99890232086182,,,,,0.71430323443043,,25,,,83454.6478125,
,28775417.359,,233.099490356445,-1.#QNAN,2.60480037539423e-009,,,,,83512.275,9.99890232086182,,,,,0.695487354023733,,25,,,83512.275,
,28775503.078,,232.599632568359,-1.#QNAN,2.60480037539423e-009,,,,,83568.7490625,9.99890232086182,,,,,0.769860831230483,,25,,,83568.7490625,
,28775588.984,,232.101013793945,-1.#QNAN,2.60480037539423e-009,,,,,83625.8075,9.99890232086182,,,,,0.617628495287352,,25,,,83625.8075,
,28775673.187,,231.601225585938,-1.#QNAN,2.60480037539423e-009,,,,,83681.9840625,9.99890232086182,,,,,0.647276056512954,,25,,,83681.9840625,
,28775757.344,,231.100235595703,-1.#QNAN,2.60480037539423e-009,,,,,83738.6471875,9.99890232086182,,,,,0.658951783519044,,25,,,83738.6471875,
,28775843.219,,230.600502929688,-1.#QNAN,2.60480037539423e-009,,,,,83795.1346875,9.99890232086182,,,,,0.734765131786451,,25,,,83795.1346875,
,28775929.219,,230.099533081055,-1.#QNAN,2.60480037539423e-009,,,,,83852.7125,9.99890232086182,,,,,0.710795293984964,,25,,,83852.7125,
,28776015.484,,229.598972167969,-1.#QNAN,2.60480037539423e-009,,,,,83909.2953125,9.99890232086182,,,,,0.618330657349971,,25,,,83909.2953125,
,28776101.172,,229.100004882813,-1.#QNAN,2.60480037539423e-009,,,,,83966.5584375,9.99890232086182,,,,,0.651425749335235,,25,,,83966.5584375,
,28776186.75,,228.601495361328,-1.#QNAN,2.60480037539423e-009,,,,,84023.2159375,9.99890232086182,,,,,0.626431161713888,,25,,,84023.2159375,
,28776271.25,,228.099251098633,-1.#QNAN,2.60480037539423e-009,,,,,84079.49625,9.99890232086182,,,,,0.631595147075696,,25,,,84079.49625,
,28776357.375,,227.598951416016,-1.#QNAN,2.60480037539423e-009,,,,,84136.5546875,9.99890232086182,,,,,0.541699139526427,,25,,,84136.5546875,
,28776442.844,,227.098985595703,-1.#QNAN,2.60480037539423e-009,,,,,84193.233125,9.99890232086182,,,,,0.665862393021583,,25,,,84193.233125,
,28776528.531,,226.601641235352,-1.#QNAN,2.60480037539423e-009,,,,,84249.021875,9.99890232086182,,,,,0.600624839949413,,25,,,84249.021875,
,28776613.734,,226.098248901367,-1.#QNAN,2.60480037539423e-009,,,,,84306.8315625,9.99890232086182,,,,,0.754777316164887,,25,,,84306.8315625,
,28776698.875,,225.600078125,-1.#QNAN,2.60480037539423e-009,,,,,84363.1,9.99890232086182,,,,,0.759766880220686,,25,,,84363.1,
,28776784.562,,225.101358032227,-1.#QNAN,2.60480037539423e-009,,,,,84420.1065625,9.99890232086182,,,,,0.572841939965636,,25,,,84420.1065625,
,28776869.937,,224.598463134766,-1.#QNAN,2.60480037539423e-009,,,,,84476.98875,9.99890232086182,,,,,0.788364214732506,,25,,,84476.98875,
,28776954.609,,224.09971862793,-1.#QNAN,2.60480037539423e-009,,,,,84534.01375,9.99890232086182,,,,,0.622112470363077,,25,,,84534.01375,
,28777038.687,,223.601405639648,-1.#QNAN,2.60480037539423e-009,,,,,84589.9090625,9.99890232086182,,,,,0.673109472975877,,25,,,84589.9090625,
,28777123.594,,223.099471435547,-1.#QNAN,2.60480037539423e-009,,,,,84646.6059375,9.99890232086182,,,,,0.634817455816609,,25,,,84646.6059375,
,28777209.297,,222.598569946289,-1.#QNAN,2.60480037539423e-009,,,,,84703.3340625,9.99890232086182,,,,,0.753942300991991,,25,,,84703.3340625,
,28777294.047,,222.099039306641,-1.#QNAN,2.60480037539423e-009,,,,,84759.78,9.99890232086182,,,,,0.778459983938955,,25,,,84759.78,
,28777380.266,,221.600296020508,-1.#QNAN,2.60480037539423e-009,,,,,84815.9209375,9.99890232086182,,,,,0.603133886400289,,25,,,84815.9209375,
,28777466.734,,221.099761962891,-1.#QNAN,2.60480037539423e-009,,,,,84872.933125,9.99890232086182,,,,,0.733989858073919,,25,,,84872.933125,
,28777553.297,,220.598592529297,-1.#QNAN,2.60480037539423e-009,,,,,84929.0371875,9.99890232086182,,,,,0.616316168213734,,25,,,84929.0371875,
,28777638.953,,220.098977050781,-1.#QNAN,2.60480037539423e-009,,,,,84985.6925,9.99890232086182,,,,,0.535277415571677,,25,,,84985.6925,
,28777725.172,,219.597213134766,-1.#QNAN,2.60480037539423e-009,,,,,85042.4928125,9.99890232086182,,,,,0.596706858014767,,25,,,85042.4928125,
,28777811.734,,219.098090820313,-1.#QNAN,2.60480037539423e-009,,,,,85098.8796875,9.99890232086182,,,,,0.604585261413038,,25,,,85098.8796875,
,28777896.953,,218.599595336914,-1.#QNAN,2.60480037539423e-009,,,,,85154.875625,9.99890232086182,,,,,0.592552181473121,,25,,,85154.875625,
,28777982.281,,218.101033935547,-1.#QNAN,2.60480037539423e-009,,,,,85211.3315625,9.99890232086182,,,,,0.618209572031339,,25,,,85211.3315625,
,28778067.125,,217.599639282227,-1.#QNAN,2.60480037539423e-009,,,,,85267.919375,9.99890232086182,,,,,0.653415918126079,,25,,,85267.919375,
,28778152.781,,217.099275512695,-1.#QNAN,2.60480037539423e-009,,,,,85324.8303125,9.99890232086182,,,,,0.58701642202252,,25,,,85324.8303125,
,28778236.984,,216.598664550781,-1.#QNAN,2.60480037539423e-009,,,,,85380.7728125,9.99890232086182,,,,,0.600820901700673,,25,,,85380.7728125,
,28778323.094,,216.099110717773,-1.#QNAN,2.60480037539423e-009,,,,,85437.5728125,9.99890232086182,,,,,0.600575616019033,,25,,,85437.5728125,
,28778408.891,,215.598821411133,-1.#QNAN,2.60480037539423e-009,,,,,85494.12375,9.99890232086182,,,,,0.766478393767752,,25,,,85494.12375,
,28778492.625,,215.099710693359,-1.#QNAN,2.60480037539423e-009,,,,,85550.1059375,9.99890232086182,,,,,0.64730846974598,,25,,,85550.1059375,
,28778577.656,,214.597758789063,-1.#QNAN,2.60480037539423e-009,,,,,85605.9234375,9.99890232086182,,,,,0.557360588399008,,25,,,85605.9234375,
,28778663.141,,214.0975390625,-1.#QNAN,2.60480037539423e-009,,,,,85662.7028125,9.99890232086182,,,,,0.54268150141229,,25,,,85662.7028125,
,28778748.844,,213.597478637695,-1.#QNAN,2.60480037539423e-009,,,,,85718.263125,9.99890232086182,,,,,0.656870230994076,,25,,,85718.263125,
,28778835.016,,213.099810791016,-1.#QNAN,2.60480037539423e-009,,,,,85775.815,9.99890232086182,,,,,0.602747159415616,,25,,,85775.815,
,28778919.031,,212.598343505859,-1.#QNAN,2.60480037539423e-009,,,,,85831.5728125,9.99890232086182,,,,,0.675855334857087,,25,,,85831.5728125,
,28779004.906,,212.097813720703,-1.#QNAN,2.60480037539423e-009,,,,,85888.05,9.99890232086182,,,,,0.623583905996124,,25,,,85888.05,
,28779090.344,,211.599860229492,-1.#QNAN,2.60480037539423e-009,,,,,85944.7353125,9.99890232086182,,,,,0.749565634512345,,25,,,85944.7353125,
,28779175.266,,211.097150878906,-1.#QNAN,2.60480037539423e-009,,,,,86001.3246875,9.99890232086182,,,,,0.677343074177864,,25,,,86001.3246875,
,28779261.312,,210.596573486328,-1.#QNAN,2.60480037539423e-009,,,,,86056.071875,9.99890232086182,,,,,0.611950250037132,,25,,,86056.071875,
,28779346.891,,210.097922363281,-1.#QNAN,2.60480037539423e-009,,,,,86112.540625,9.99890232086182,,,,,0.626237787976615,,25,,,86112.540625,
,28779431.484,,209.597171020508,-1.#QNAN,2.60480037539423e-009,,,,,86168.6475,9.99890232086182,,,,,0.52736635512893,,25,,,86168.6475,
,28779517.109,,209.097749023438,-1.#QNAN,2.60480037539423e-009,,,,,86225.0496875,9.99890232086182,,,,,0.489424442994412,,25,,,86225.0496875,
,28779600.891,,208.597986450195,-1.#QNAN,2.60480037539423e-009,,,,,86281.01,9.99890232086182,,,,,0.594788296005755,,25,,,86281.01,
,28779686.859,,208.096596679688,-1.#QNAN,2.60480037539423e-009,,,,,86338.4946875,9.99890232086182,,,,,0.647303313203839,,25,,,86338.4946875,
,28779772.641,,207.597407226563,-1.#QNAN,2.60480037539423e-009,,,,,86395.625625,9.99890232086182,,,,,0.66038879271528,,25,,,86395.625625,
,28779856.187,,207.098849487305,-1.#QNAN,2.60480037539423e-009,,,,,86454.08,9.99890232086182,,,,,0.695911620831833,,25,,,86454.08,
,28779940.656,,206.59698059082,-1.#QNAN,2.60480037539423e-009,,,,,86511.9225,9.99890232086182,,,,,0.795764822948579,,25,,,86511.9225,
,28780027.109,,206.09625793457,-1.#QNAN,2.60480037539423e-009,,,,,86571.315,9.99890232086182,,,,,0.641114582836169,,25,,,86571.315,
,28780112.687,,205.597236328125,-1.#QNAN,2.60480037539423e-009,,,,,86639.0696875,9.99890232086182,,,,,0.836654213233862,,25,,,86639.0696875,
,28780198.047,,205.098074951172,-1.#QNAN,2.60480037539423e-009,,,,,86714.316875,9.99890232086182,,,,,1.9747402551519,,25,,,86714.316875,
,28780283.062,,204.596127319336,-1.#QNAN,2.60480037539423e-009,,,,,86792.5084375,9.99890232086182,,,,,3.2652727877122,,25,,,86792.5084375,
,28780368.766,,204.097214355469,-1.#QNAN,2.60480037539423e-009,,,,,86821.8253125,9.99890232086182,,,,,1.97941269265636,,25,,,86821.8253125,
,28780452.609,,203.598531494141,-1.#QNAN,2.60480037539423e-009,,,,,86842.621875,9.99890232086182,,,,,0.583476276140972,,25,,,86842.621875,
,28780536.844,,203.097485961914,-1.#QNAN,2.60480037539423e-009,,,,,86898.93125,9.99890232086182,,,,,0.582132829852257,,25,,,86898.93125,
,28780620.766,,202.597255249023,-1.#QNAN,2.60480037539423e-009,,,,,86955.81625,9.99890232086182,,,,,0.749485475161479,,25,,,86955.81625,
,28780706.484,,202.09759765625,-1.#QNAN,2.60480037539423e-009,,,,,87012.836875,9.99890232086182,,,,,0.710697343108145,,25,,,87012.836875,
,28780791.656,,201.595677490234,-1.#QNAN,2.60480037539423e-009,,,,,87071.71,9.99890232086182,,,,,0.616857512901598,,25,,,87071.71,
,28780876.562,,201.097189941406,-1.#QNAN,2.60480037539423e-009,,,,,87126.994375,9.99890232086182,,,,,0.644488339007162,,25,,,87126.994375,
,28780960.25,,200.597125244141,-1.#QNAN,2.60480037539423e-009,,,,,87182.2346875,9.99890232086182,,,,,0.57080976154452,,25,,,87182.2346875,
,28781045.062,,200.096870727539,-1.#QNAN,2.60480037539423e-009,,,,,87238.044375,9.99890232086182,,,,,0.59528513767908,,25,,,87238.044375,
,28781128.609,,199.596154174805,-1.#QNAN,2.60480037539423e-009,,,,,87294.74375,9.99890232086182,,,,,0.71769703568719,,25,,,87294.74375,
,28781214.109,,199.097051391602,-1.#QNAN,2.60480037539423e-009,,,,,87351.2803125,9.99890232086182,,,,,0.555081939147258,,25,,,87351.2803125,
,28781299.297,,198.595679321289,-1.#QNAN,2.60480037539423e-009,,,,,87410.7759375,9.99890232086182,,,,,0.676097288816715,,25,,,87410.7759375,
,28781384.844,,198.095607299805,-1.#QNAN,2.60480037539423e-009,,,,,87469.0203125,9.99890232086182,,,,,0.586618256883539,,25,,,87469.0203125,
,28781470.562,,197.595106201172,-1.#QNAN,2.60480037539423e-009,,,,,87522.76125,9.99890232086182,,,,,0.562570355571871,,25,,,87522.76125,
,28781556.359,,197.097050170898,-1.#QNAN,2.60480037539423e-009,,,,,87577.1934375,9.99890232086182,,,,,0.730783323391462,,25,,,87577.1934375,
,28781640.719,,196.595934448242,-1.#QNAN,2.60480037539423e-009,,,,,87635.5078125,9.99890232086182,,,,,0.489664057576443,,25,,,87635.5078125,
,28781724.234,,196.095830688477,-1.#QNAN,2.60480037539423e-009,,,,,87696.2078125,9.99890232086182,,,,,0.92404436802547,,25,,,87696.2078125,
,28781809.062,,195.594999389648,-1.#QNAN,2.60480037539423e-009,,,,,87758.6615625,9.99890232086182,,,,,0.866106889361139,,25,,,87758.6615625,
,28781895.469,,195.093169555664,-1.#QNAN,2.60480037539423e-009,,,,,87822.7928125,9.99890232086182,,,,,0.719914032784199,,25,,,87822.7928125,
,28781980.25,,194.595548706055,-1.#QNAN,2.60480037539423e-009,,,,,87874.0203125,9.99890232086182,,,,,0.490575664007805,,25,,,87874.0203125,
,28782064.875,,194.094780273437,-1.#QNAN,2.60480037539423e-009,,,,,87926.274375,9.99890232086182,,,,,1.04438051835251,,25,,,87926.274375,
,28782150.719,,193.593958129883,-1.#QNAN,2.60480037539423e-009,,,,,87979.855625,9.99890232086182,,,,,0.626343618008377,,25,,,87979.855625,
,28782237.656,,193.092907104492,-1.#QNAN,2.60480037539423e-009,,,,,88032.8196875,9.99890232086182,,,,,0.43679098169987,,25,,,88032.8196875,
,28782323.141,,192.593412475586,-1.#QNAN,2.60480037539423e-009,,,,,88085.5440625,9.99890232086182,,,,,0.374972024509881,,25,,,88085.5440625,
,28782407.906,,192.097425537109,-1.#QNAN,2.60480037539423e-009,,,,,88141.8115625,9.99890232086182,,,,,0.575442301597877,,25,,,88141.8115625,
,28782492.781,,191.594478759766,-1.#QNAN,2.60480037539423e-009,,,,,88201.3653125,9.99890232086182,,,,,0.771534437655747,,25,,,88201.3653125,
,28782578.687,,191.094145507813,-1.#QNAN,2.60480037539423e-009,,,,,88268.62625,9.99890232086182,,,,,1.01672444622343,,25,,,88268.62625,
,28782664.187,,190.595158081055,-1.#QNAN,2.60480037539423e-009,,,,,88420.758125,9.99890232086182,,,,,1.98781281894489,,25,,,88420.758125,
